Date,Mid
4 01 2013,76.59
3 01 2013,76.779
2 01 2013,76.832
1 01 2013,76.708
31 12 2012,76.83
28 12 2012,76.846
27 12 2012,76.947
26 12 2012,77.737
25 12 2012,78.419
24 12 2012,78.878
21 12 2012,77.042
20 12 2012,77.128
19 12 2012,77.204
18 12 2012,76.768
17 12 2012,77.657
14 12 2012,77.97
13 12 2012,77.866
12 12 2012,78.274
11 12 2012,78.521
10 12 2012,78.28
7 12 2012,78.76
6 12 2012,79.163
5 12 2012,79.029
4 12 2012,79.117
3 12 2012,79.121
30 11 2012,78.951
29 11 2012,79.231
28 11 2012,80.246
27 11 2012,80.589
26 11 2012,81.223
23 11 2012,80.904
22 11 2012,81.055
21 11 2012,80.776
20 11 2012,80.805
19 11 2012,80.559
16 11 2012,80.757
15 11 2012,81.103
14 11 2012,80.872
13 11 2012,80.389
12 11 2012,80.489
9 11 2012,80.278
8 11 2012,80.192
7 11 2012,80.252
6 11 2012,80.01
5 11 2012,80.63
2 11 2012,80.933
1 11 2012,80.476
31 10 2012,80.225
30 10 2012,80.292
29 10 2012,80.353
26 10 2012,79.884
25 10 2012,80.094
24 10 2012,80.089
23 10 2012,80.238
22 10 2012,80.886
19 10 2012,80.932
18 10 2012,81.508
17 10 2012,80.913
16 10 2012,80.796
15 10 2012,81.268
12 10 2012,81.961
11 10 2012,81.947
10 10 2012,81.996
9 10 2012,81.71
8 10 2012,81.595
5 10 2012,81.673
4 10 2012,81.398
3 10 2012,80.778
2 10 2012,80.744
1 10 2012,80.925
